PolicyID,UnderwrittenCoverID,PolicyStartDate,Province,VehicleType,Gender,Age,VehicleAge,CubicCapacity,PostalCode,PreviousClaims,TotalPremium,TotalClaims,LossRatio,HasClaim
101187,TPFT,2023-04-01,Eastern Cape,Sedan,Female,62,6,1800,1641,1,6002,1112,0.18527157614128623,1
101188,COMP,2023-04-02,Gauteng,Sedan,Female,63,21,1600,4978,1,13183,0,0.0,0
101189,COMP+,2023-04-03,Western Cape,Sedan,Male,56,8,3500,2432,3,11466,302,0.02633874062445491,1
101190,TPFT,2023-04-04,Western Cape,Sedan,Female,22,9,2000,1668,0,8039,36,0.004478168926483394,1
101191,COMP+,2023-04-05,KZN,SUV,Male,31,13,2500,3069,3,11818,5848,0.4948383821289558,1
101192,COMP+,2023-04-06,Gauteng,Bakkie,Male,35,17,1800,8805,0,8928,0,0.0,0
101193,COMP,2023-04-07,KZN,Sedan,Female,21,9,1800,8570,2,11877,0,0.0,0
101194,TPFT,2023-04-08,Western Cape,Sedan,Male,50,13,3000,1968,0,8139,2584,0.31748372035876643,1
101195,TPO,2023-04-09,Gauteng,SUV,Female,56,9,3500,6800,0,14949,0,0.0,0
101196,COMP,2023-04-10,Western Cape,Bakkie,Male,37,6,3500,8845,0,9817,2219,0.2260364673525517,1
101197,TPO,2023-04-11,Eastern Cape,Coupe,Female,30,10,3500,2180,0,6763,0,0.0,0
101198,COMP+,2023-04-12,Free State,SUV,Male,53,5,1800,7473,0,6833,0,0.0,0
101199,COMP+,2023-04-13,Eastern Cape,SUV,Male,62,7,2000,6141,0,12659,199,0.015720041077494272,1
101200,COMP,2023-04-14,Western Cape,SUV,Male,21,11,1200,6591,3,17565,3143,0.1789353828636493,1
101201,COMP,2023-04-15,Free State,Hatchback,Female,52,24,1600,6383,2,7809,328,0.04200281726213344,1
101202,TPO,2023-04-16,Free State,Hatchback,Female,25,9,2200,8470,3,7898,2084,0.26386426943530006,1
101203,TPFT,2023-04-17,Gauteng,Sedan,Female,69,10,2200,8045,2,16847,1950,0.11574761085059655,1
101204,TPO,2023-04-18,KZN,Sedan,Male,57,11,3500,6894,3,8990,5051,0.5618464961067853,1
101205,COMP,2023-04-19,Eastern Cape,Sedan,Male,74,3,1600,5819,3,12894,0,0.0,0
101206,TPO,2023-04-20,Eastern Cape,SUV,Male,66,8,1200,8632,0,10198,1141,0.11188468327122965,1
101207,COMP,2023-04-21,KZN,Bakkie,Female,64,17,3000,4235,3,10132,13895,1.3713975523095143,1
101208,TPO,2023-04-22,Western Cape,SUV,Male,53,7,3000,6255,2,14547,2111,0.14511583144290918,1
101209,COMP,2023-04-23,Western Cape,Sedan,Female,23,12,3000,1251,1,10074,335,0.03325392098471312,1
101210,COMP,2023-04-24,Eastern Cape,Bakkie,Female,73,16,3000,5300,2,10420,4299,0.41257197696737047,1
101211,COMP,2023-04-25,Western Cape,Hatchback,Male,39,15,1600,6975,3,6105,1694,0.2774774774774775,1
101212,TPFT,2023-04-26,KZN,Sedan,Male,23,21,1800,8469,1,7363,3934,0.5342930870569061,1
101213,TPO,2023-04-27,KZN,Bakkie,Female,59,13,2500,8409,0,8705,2684,0.3083285468121769,1
101214,TPO,2023-04-28,Free State,SUV,Male,53,18,1600,3879,1,13295,1775,0.13350883790898835,1
101215,TPO,2023-04-29,Eastern Cape,Hatchback,Male,26,18,1600,4998,0,6830,0,0.0,0
101216,COMP,2023-04-30,Gauteng,Hatchback,Male,33,24,2500,1790,2,16996,0,0.0,0
101217,TPO,2023-05-01,Gauteng,SUV,Female,56,5,2000,6180,1,13279,0,0.0,0
101218,TPO,2023-05-02,Western Cape,Bakkie,Female,63,14,2200,5560,1,7367,742,0.10071942446043165,1
101219,COMP,2023-05-03,Gauteng,Hatchback,Male,55,11,3500,6937,1,10086,933,0.09250446162998216,1
101220,COMP+,2023-05-04,Western Cape,SUV,Male,50,3,2200,6421,0,5873,0,0.0,0
101221,COMP,2023-05-05,Gauteng,Sedan,Male,35,17,3500,2495,0,7765,1470,0.18931101094655506,1
101222,TPO,2023-05-06,KZN,Bakkie,Female,29,23,1800,8978,2,8969,6139,0.6844687256104359,1
101223,COMP,2023-05-07,Eastern Cape,Sedan,Male,71,12,2500,5489,2,5257,2136,0.40631538900513603,1
101224,COMP+,2023-05-08,Western Cape,SUV,Male,44,3,3000,6726,3,15479,1444,0.09328768008269268,1
101225,COMP,2023-05-09,Gauteng,Hatchback,Female,64,23,3000,7124,0,12043,3264,0.2710288134185834,1
101226,TPO,2023-05-10,Eastern Cape,Bakkie,Female,18,2,1800,4068,2,12406,0,0.0,0
101227,COMP+,2023-05-11,Western Cape,SUV,Female,32,4,2000,3707,1,10030,700,0.06979062811565304,1
101228,TPFT,2023-05-12,Western Cape,Sedan,Female,64,18,1800,6007,1,6547,101,0.01542691308996487,1
101229,TPO,2023-05-13,Western Cape,SUV,Male,44,20,2500,6378,1,3157,3076,0.9743427304402914,1
101230,COMP+,2023-05-14,Free State,Sedan,Male,33,21,2500,8709,2,13482,76,0.005637145824061712,1
101231,COMP+,2023-05-15,Western Cape,Sedan,Male,38,14,1200,3577,1,7880,1409,0.17880710659898477,1
101232,TPFT,2023-05-16,Eastern Cape,Bakkie,Male,18,8,2000,6306,1,11706,1550,0.13241072954040664,1
101233,COMP,2023-05-17,Gauteng,Sedan,Female,46,2,2500,2235,0,5103,4097,0.8028610621203214,1
101234,COMP,2023-05-18,Gauteng,SUV,Female,20,19,2500,2058,0,10163,644,0.06336711600905244,1
101235,TPO,2023-05-19,Western Cape,SUV,Female,29,10,2000,2170,2,14656,0,0.0,0
101236,TPFT,2023-05-20,Gauteng,Coupe,Male,45,5,3000,8449,0,14305,6,0.00041943376441803563,1
101237,COMP,2023-05-21,Free State,SUV,Female,56,11,1600,4618,3,12605,1772,0.1405791352637842,1
101238,TPFT,2023-05-22,KZN,Sedan,Female,54,9,3000,4659,2,6577,2114,0.3214231412498099,1
101239,COMP,2023-05-23,KZN,Sedan,Male,48,16,1600,4655,3,13609,882,0.06481005217135719,1
101240,COMP+,2023-05-24,Free State,SUV,Female,48,5,1200,6368,3,11800,0,0.0,0
101241,COMP,2023-05-25,Eastern Cape,SUV,Male,50,15,3000,1056,2,13406,1315,0.09809040728032224,1
101242,TPFT,2023-05-26,KZN,SUV,Male,50,14,2500,2892,0,10670,0,0.0,0
101243,COMP+,2023-05-27,KZN,SUV,Female,64,9,2000,8472,0,6581,0,0.0,0
101244,COMP+,2023-05-28,Western Cape,Sedan,Female,57,20,2000,3569,2,5749,403,0.07009914767785702,1
101245,COMP+,2023-05-29,Western Cape,SUV,Male,28,5,3500,6844,3,9799,12246,1.2497193591182774,1
101246,TPFT,2023-05-30,Western Cape,SUV,Male,63,15,1600,5080,2,13239,8669,0.6548077649369287,1
101247,TPO,2023-05-31,Free State,Sedan,Female,46,9,3000,5456,2,5076,0,0.0,0
101248,TPO,2023-06-01,Gauteng,Sedan,Female,42,4,2200,8404,1,10391,4015,0.38639207006062937,1
101249,TPO,2023-06-02,Gauteng,Sedan,Female,72,21,2200,7377,1,11426,3895,0.3408892000700158,1
101250,TPFT,2023-06-03,Eastern Cape,Sedan,Male,30,21,2500,2948,3,11838,1016,0.08582530832910965,1
101251,COMP+,2023-06-04,Eastern Cape,Bakkie,Male,68,4,1600,1222,0,12341,145,0.011749453042703185,1
101252,TPO,2023-06-05,Eastern Cape,Sedan,Male,61,20,2500,2639,1,6873,264,0.03841117415975556,1
101253,TPFT,2023-06-06,Gauteng,Sedan,Male,71,21,1800,5422,1,16278,0,0.0,0
101254,TPO,2023-06-07,Free State,Sedan,Male,36,22,2000,6217,3,5955,3049,0.5120067170445004,1
101255,COMP,2023-06-08,Western Cape,Coupe,Male,53,7,3000,6345,2,10999,0,0.0,0
101256,TPO,2023-06-09,Western Cape,Hatchback,Female,45,15,3000,2757,1,6830,73,0.01068814055636896,1
101257,TPO,2023-06-10,Western Cape,Sedan,Male,21,22,2500,1835,0,9256,2409,0.2602636127917027,1
101258,COMP+,2023-06-11,Gauteng,Sedan,Female,20,17,1200,3536,3,17640,0,0.0,0
101259,TPFT,2023-06-12,Gauteng,Sedan,Male,55,18,3000,3525,1,11405,4686,0.410872424375274,1
101260,COMP+,2023-06-13,KZN,SUV,Male,54,7,2200,1984,3,14584,0,0.0,0
101261,COMP+,2023-06-14,Western Cape,Sedan,Male,60,19,2500,2357,1,8260,1081,0.13087167070217917,1
101262,COMP+,2023-06-15,KZN,Bakkie,Male,42,10,1800,5887,1,12628,526,0.04165346848273677,1
101263,COMP+,2023-06-16,Gauteng,SUV,Male,58,13,2000,8722,3,18108,32886,1.81610337972167,1
101264,COMP+,2023-06-17,Western Cape,Hatchback,Female,52,2,3500,6982,0,4923,140,0.028437944342880356,1
101265,TPO,2023-06-18,Gauteng,Sedan,Female,46,22,3000,7655,0,10546,2609,0.24739237625640054,1
101266,COMP+,2023-06-19,Western Cape,Hatchback,Male,58,20,3500,4060,2,7422,97,0.013069253570466182,1
101267,COMP+,2023-06-20,Free State,Bakkie,Male,46,11,1800,5477,1,6486,0,0.0,0
101268,TPFT,2023-06-21,Gauteng,Sedan,Female,29,5,3500,2446,2,10996,4991,0.4538923244816297,1
101269,COMP,2023-06-22,Western Cape,SUV,Female,52,6,2500,2371,3,11746,0,0.0,0
101270,TPO,2023-06-23,Western Cape,Sedan,Male,37,3,2000,4224,2,8720,0,0.0,0
101271,TPO,2023-06-24,Gauteng,Sedan,Female,34,1,2000,2874,3,16234,2228,0.13724282370333868,1
101272,TPO,2023-06-25,Eastern Cape,Sedan,Female,70,3,1600,3499,0,11092,1056,0.09520375045077534,1
101273,COMP+,2023-06-26,Gauteng,SUV,Female,29,3,1600,4361,3,17587,0,0.0,0
101274,COMP+,2023-06-27,KZN,SUV,Female,74,22,3500,8903,3,15502,1876,0.12101664301380467,1
101275,COMP+,2023-06-28,Free State,Hatchback,Female,67,4,1200,7104,2,9189,0,0.0,0
101276,TPFT,2023-06-29,Eastern Cape,Sedan,Female,53,7,1200,2142,1,9963,1542,0.1547726588376995,1
101277,COMP,2023-06-30,KZN,Coupe,Male,27,15,3000,5309,2,10768,0,0.0,0
101278,COMP+,2023-07-01,Free State,Sedan,Female,35,11,3500,1564,0,6372,0,0.0,0
101279,COMP,2023-07-02,Free State,Bakkie,Female,47,18,1800,5827,0,12550,6916,0.5510756972111553,1
101280,TPFT,2023-07-03,Eastern Cape,Sedan,Female,25,12,1600,5534,0,6562,0,0.0,0
101281,TPO,2023-07-04,Gauteng,Sedan,Female,58,4,2000,7898,1,14819,901,0.06080032390849585,1
101282,COMP+,2023-07-05,Gauteng,Hatchback,Male,68,24,1600,2588,2,9080,0,0.0,0
101283,COMP,2023-07-06,Western Cape,Sedan,Male,30,11,3500,4985,3,10700,531,0.049626168224299064,1
101284,COMP,2023-07-07,KZN,Bakkie,Male,48,6,2000,5724,3,16962,1457,0.08589788939983492,1
101285,COMP+,2023-07-08,KZN,SUV,Male,74,19,1600,5998,1,6077,1425,0.23449070264933355,1
101286,TPO,2023-07-09,Western Cape,SUV,Male,23,18,2000,2470,0,11622,2888,0.24849423507141627,1
101287,TPO,2023-07-10,Free State,SUV,Female,71,15,3500,4914,1,11639,782,0.06718790274078529,1
101288,TPO,2023-07-11,Gauteng,Bakkie,Male,24,3,1800,4113,3,22419,8475,0.3780275659039208,1
101289,TPFT,2023-07-12,Western Cape,Sedan,Female,38,17,1600,5490,0,7486,135,0.018033662837296287,1
101290,COMP,2023-07-13,Eastern Cape,Bakkie,Female,55,1,2200,5342,1,10919,0,0.0,0
101291,COMP,2023-07-14,Western Cape,Hatchback,Male,60,2,2200,8048,3,6799,0,0.0,0
101292,COMP,2023-07-15,Western Cape,Sedan,Male,66,19,2000,4362,3,15571,231,0.01483527069552373,1
101293,TPFT,2023-07-16,Free State,Sedan,Female,68,9,1800,7391,1,6832,6,0.0008782201405152225,1
101294,COMP,2023-07-17,KZN,Bakkie,Female,45,8,2000,2636,3,13834,4178,0.3020095417088333,1
101295,TPFT,2023-07-18,Western Cape,SUV,Female,74,12,1800,7742,2,9560,0,0.0,0
101296,TPO,2023-07-19,Free State,SUV,Female,61,15,3500,3912,2,4642,0,0.0,0
101297,COMP+,2023-07-20,Gauteng,Sedan,Female,38,23,1200,2472,0,7596,3548,0.4670879410215903,1
101298,COMP,2023-07-21,Western Cape,SUV,Female,38,7,1600,7227,2,6615,0,0.0,0
101299,COMP,2023-07-22,Western Cape,Sedan,Female,41,21,1800,7916,2,10447,0,0.0,0
101300,TPO,2023-07-23,Free State,SUV,Female,44,16,3500,2244,1,7614,3322,0.4363015497767271,1
101301,COMP+,2023-07-24,Western Cape,Bakkie,Female,44,7,2000,4737,0,7529,488,0.06481604462744056,1
101302,TPFT,2023-07-25,Eastern Cape,Sedan,Male,30,20,3000,3098,1,6135,122,0.019885900570497148,1
101303,COMP+,2023-07-26,KZN,SUV,Female,67,21,3000,3597,1,11889,962,0.0809151316342838,1
101304,TPO,2023-07-27,Eastern Cape,Coupe,Male,46,12,1200,7914,2,7880,4210,0.5342639593908629,1
101305,TPO,2023-07-28,Western Cape,Bakkie,Female,56,17,3000,6076,2,12940,752,0.05811437403400309,1
101306,COMP+,2023-07-29,Eastern Cape,Hatchback,Male,74,11,2000,6306,3,12303,0,0.0,0
101307,TPFT,2023-07-30,Gauteng,SUV,Male,72,4,2200,6644,3,15295,434,0.028375286041189933,1
101308,TPFT,2023-07-31,Gauteng,Bakkie,Male,45,19,2200,8390,0,15132,2195,0.1450568332011631,1
101309,COMP,2023-08-01,Western Cape,Sedan,Male,54,2,1600,3512,2,8224,1275,0.155034046692607,1
101310,TPFT,2023-08-02,Western Cape,Sedan,Male,46,2,2500,5514,3,8939,0,0.0,0
101311,COMP+,2023-08-03,Free State,Sedan,Female,65,24,1600,7230,1,4958,1641,0.33098023396530857,1
101312,TPO,2023-08-04,Gauteng,SUV,Male,39,17,3000,1258,2,14709,5755,0.391257053504657,1
101313,COMP,2023-08-05,Western Cape,Hatchback,Male,53,24,1200,8348,0,7778,0,0.0,0
101314,COMP,2023-08-06,Free State,Sedan,Male,47,9,3000,3358,0,8613,1110,0.12887495646116337,1
101315,TPO,2023-08-07,Western Cape,Bakkie,Female,45,22,2200,7316,1,7717,0,0.0,0
101316,TPFT,2023-08-08,Free State,Bakkie,Male,40,1,3500,4393,3,16649,793,0.047630488317616675,1
101317,TPO,2023-08-09,Gauteng,SUV,Male,50,10,1800,4778,1,15639,3303,0.21120276232495683,1
101318,TPFT,2023-08-10,KZN,SUV,Male,21,23,2200,4411,3,10061,8375,0.832422224430971,1
101319,TPO,2023-08-11,KZN,SUV,Female,20,15,2500,6615,2,11811,264,0.02235204470408941,1
101320,COMP+,2023-08-12,Gauteng,Sedan,Male,49,21,1600,2268,0,13389,1929,0.14407349316603182,1
101321,TPFT,2023-08-13,Gauteng,Sedan,Male,21,15,2000,1939,3,21886,9824,0.4488714246550306,1
101322,COMP+,2023-08-14,Gauteng,Coupe,Male,18,23,3000,7648,1,14939,0,0.0,0
101323,COMP,2023-08-15,KZN,Sedan,Female,29,21,1200,3376,2,9461,42,0.0044392770320262126,1
101324,TPO,2023-08-16,Gauteng,Sedan,Male,30,2,2500,4951,3,9104,7368,0.8093145869947276,1
101325,COMP,2023-08-17,Western Cape,Hatchback,Female,51,14,2200,1195,2,11494,139,0.01209326605185314,1
101326,COMP,2023-08-18,Western Cape,Sedan,Male,46,4,1800,5157,2,6181,0,0.0,0
101327,COMP,2023-08-19,Gauteng,Bakkie,Male,26,18,2500,4096,1,16627,15179,0.9129127323028808,1
101328,COMP,2023-08-20,Gauteng,Sedan,Male,48,9,3500,4635,1,14541,999,0.06870229007633588,1
101329,TPO,2023-08-21,KZN,SUV,Male,24,2,3500,1561,2,15156,3570,0.23555027711797308,1
101330,COMP,2023-08-22,Western Cape,Sedan,Male,30,2,1800,4449,2,10193,819,0.08034925929559501,1
101331,TPO,2023-08-23,Gauteng,Sedan,Male,71,18,1800,8040,3,20654,4580,0.22174881378909655,1
101332,TPO,2023-08-24,KZN,SUV,Male,19,17,1200,4366,1,14647,6412,0.4377688263808288,1
101333,COMP+,2023-08-25,KZN,Bakkie,Female,50,9,3500,4123,3,11933,5965,0.4998742981647532,1
101334,TPFT,2023-08-26,Gauteng,SUV,Female,67,8,1800,3891,0,13498,4998,0.3702770780856423,1
101335,TPFT,2023-08-27,Gauteng,Hatchback,Male,24,2,1800,1039,3,14311,0,0.0,0
101336,TPO,2023-08-28,Gauteng,Sedan,Female,35,2,3500,2767,2,9586,3194,0.33319424160233674,1
101337,COMP+,2023-08-29,Eastern Cape,SUV,Female,68,5,2200,8739,0,11727,5110,0.4357465677496376,1
101338,TPO,2023-08-30,Western Cape,SUV,Female,25,12,1200,7871,3,10771,0,0.0,0
101339,TPO,2023-08-31,Eastern Cape,Hatchback,Male,72,16,3500,7133,0,9520,422,0.04432773109243698,1
101340,TPO,2023-09-01,Free State,Sedan,Female,29,14,3500,3504,1,4459,262,0.058757568961650596,1
101341,COMP+,2023-09-02,Gauteng,SUV,Male,60,20,2000,8021,3,15848,17404,1.0981827359919232,1
101342,TPFT,2023-09-03,Western Cape,Hatchback,Male,47,2,3500,6971,3,11770,0,0.0,0
101343,COMP+,2023-09-04,Gauteng,Sedan,Male,26,24,2000,8876,1,7827,4487,0.5732720071547208,1
101344,COMP,2023-09-05,Gauteng,Hatchback,Male,45,8,1800,1787,3,13575,8401,0.6188581952117864,1
101345,COMP+,2023-09-06,Western Cape,Sedan,Male,21,4,2500,2876,0,4769,1212,0.25414132941916545,1
101346,COMP+,2023-09-07,Free State,Bakkie,Male,56,20,3500,5097,1,6046,2403,0.39745286139596425,1
101347,COMP+,2023-09-08,Eastern Cape,Hatchback,Female,34,9,1600,2492,0,9615,205,0.021320852834113363,1
101348,COMP+,2023-09-09,Free State,Bakkie,Male,28,20,1200,2129,3,9787,6259,0.6395218146520895,1
101349,TPFT,2023-09-10,KZN,SUV,Male,19,19,3000,3263,3,23614,518,0.021936139578216312,1
101350,COMP,2023-09-11,Western Cape,Sedan,Male,40,2,1600,5872,3,9853,0,0.0,0
101351,TPFT,2023-09-12,Gauteng,Hatchback,Male,67,16,1200,7822,3,16844,0,0.0,0
101352,TPFT,2023-09-13,Western Cape,SUV,Female,39,11,1200,6878,0,6314,3298,0.522331327209376,1
101353,COMP+,2023-09-14,Free State,Sedan,Female,43,8,2200,5509,3,7589,143,0.018843062327052313,1
101354,TPO,2023-09-15,Eastern Cape,Bakkie,Male,29,12,3500,5021,1,8625,2858,0.3313623188405797,1
101355,TPO,2023-09-16,Free State,SUV,Male,49,3,1800,5305,1,6585,24,0.0036446469248291574,1
101356,TPFT,2023-09-17,Western Cape,Sedan,Female,26,13,2200,8225,2,9570,0,0.0,0
101357,TPFT,2023-09-18,Gauteng,Sedan,Male,60,2,3500,7059,1,13216,748,0.05659806295399516,1
101358,COMP+,2023-09-19,Free State,Sedan,Female,22,13,2500,7186,2,11082,1226,0.11062985020754376,1
101359,TPFT,2023-09-20,Gauteng,SUV,Male,43,8,3000,3185,1,10886,127,0.011666360462979974,1
101360,COMP+,2023-09-21,KZN,Bakkie,Male,24,15,1600,2644,1,14863,9693,0.6521563614344345,1
101361,TPO,2023-09-22,KZN,SUV,Male,46,24,1600,4560,3,6512,0,0.0,0
101362,TPO,2023-09-23,Free State,Hatchback,Male,50,21,2000,6679,1,9954,1846,0.1854530841872614,1
101363,COMP,2023-09-24,Gauteng,Hatchback,Male,41,9,2500,3685,3,9132,53,0.005803766973280771,1
101364,TPO,2023-09-25,Western Cape,Bakkie,Female,42,11,3000,7612,3,8085,6222,0.7695732838589981,1
101365,TPFT,2023-09-26,Western Cape,Sedan,Female,48,22,2500,5821,1,7740,864,0.11162790697674418,1
101366,TPO,2023-09-27,Gauteng,Bakkie,Female,46,21,3500,8807,0,13116,687,0.052378774016468434,1
101367,COMP+,2023-09-28,Gauteng,SUV,Female,22,3,2200,2412,3,20707,0,0.0,0
101368,TPO,2023-09-29,Free State,SUV,Male,55,7,3500,2221,1,6484,3095,0.47732880937692784,1
101369,COMP,2023-09-30,Free State,Bakkie,Female,62,14,2200,3249,0,11519,7461,0.6477124750412362,1
101370,TPO,2023-10-01,Western Cape,SUV,Male,28,15,2500,3239,1,5498,786,0.1429610767551837,1
101371,COMP+,2023-10-02,Gauteng,Hatchback,Female,49,9,2200,5202,1,7197,720,0.1000416840350146,1
101372,COMP+,2023-10-03,Western Cape,Sedan,Male,25,20,2000,8873,0,6657,457,0.06864954183566171,1
101373,TPFT,2023-10-04,Western Cape,Bakkie,Female,37,11,3500,5422,1,6500,559,0.086,1
101374,TPO,2023-10-05,KZN,Sedan,Female,51,7,3000,7893,3,12899,0,0.0,0
101375,COMP+,2023-10-06,Western Cape,Hatchback,Male,64,12,3000,1643,2,6704,2126,0.31712410501193317,1
101376,COMP,2023-10-07,Gauteng,Sedan,Male,59,19,2200,5452,2,16471,0,0.0,0
101377,TPFT,2023-10-08,Western Cape,Sedan,Male,25,18,2200,7738,1,9471,839,0.08858621053743004,1
101378,COMP,2023-10-09,Eastern Cape,Sedan,Male,19,13,3000,3548,2,15516,530,0.034158288218613046,1
101379,TPO,2023-10-10,Free State,SUV,Female,38,11,2500,6403,2,14411,1838,0.12754146138366526,1
101380,TPO,2023-10-11,Western Cape,Sedan,Female,32,1,3000,7611,2,8374,1023,0.12216384045856221,1
101381,TPO,2023-10-12,Gauteng,SUV,Male,23,6,2500,5603,3,15749,17429,1.1066734395834656,1
101382,TPFT,2023-10-13,KZN,SUV,Male,22,21,2200,4805,3,15806,0,0.0,0
101383,COMP+,2023-10-14,Eastern Cape,Sedan,Female,71,2,2200,7249,2,8610,1622,0.1883855981416957,1
101384,TPFT,2023-10-15,Western Cape,Sedan,Male,71,13,3500,8461,0,6190,0,0.0,0
101385,COMP,2023-10-16,Eastern Cape,Hatchback,Male,20,13,3500,6185,0,10792,987,0.09145663454410674,1
101386,TPFT,2023-10-17,Eastern Cape,Bakkie,Female,60,19,2500,5290,0,8851,2816,0.31815614054909047,1
101387,COMP,2023-10-18,Eastern Cape,Bakkie,Female,60,9,1600,6307,3,10133,0,0.0,0
101388,TPFT,2023-10-19,Free State,Bakkie,Male,33,19,1800,5142,3,9957,5991,0.6016872551973486,1
101389,COMP+,2023-10-20,Free State,Sedan,Male,52,23,1600,2385,3,9550,554,0.05801047120418848,1
101390,COMP,2023-10-21,Gauteng,Sedan,Female,26,1,2200,8152,3,15915,0,0.0,0
101391,TPO,2023-10-22,KZN,Sedan,Female,52,23,1200,3584,2,5465,6036,1.1044830741079597,1
101392,TPO,2023-10-23,Gauteng,Hatchback,Female,36,8,1200,2601,3,12495,2960,0.23689475790316125,1
101393,TPFT,2023-10-24,Free State,Coupe,Male,60,23,2000,6606,2,7871,0,0.0,0
101394,TPO,2023-10-25,Gauteng,SUV,Female,63,14,1600,5942,0,9669,0,0.0,0
101395,COMP,2023-10-26,KZN,Sedan,Female,51,24,2500,6698,2,8847,514,0.058098790550469084,1
101396,TPO,2023-10-27,KZN,Sedan,Female,56,16,3500,5804,0,7881,5952,0.7552341073467834,1
101397,COMP+,2023-10-28,Western Cape,Sedan,Female,27,4,2000,4317,3,10045,0,0.0,0
101398,COMP+,2023-10-29,KZN,SUV,Male,27,18,2000,1807,0,9785,4113,0.42033725089422586,1
101399,TPFT,2023-10-30,Gauteng,Sedan,Female,37,14,1200,3659,0,7704,2598,0.3372274143302181,1
101400,COMP,2023-10-31,KZN,Hatchback,Male,18,9,1600,8345,2,18757,1560,0.08316895025857013,1
101401,COMP+,2023-11-01,Gauteng,SUV,Male,23,15,1800,1114,0,19586,1422,0.07260287960788318,1
101402,COMP+,2023-11-02,Gauteng,Hatchback,Female,70,3,3000,3727,1,14322,0,0.0,0
101403,COMP,2023-11-03,Eastern Cape,Bakkie,Female,63,4,2500,5726,0,13212,2730,0.20663033605812897,1
101404,TPO,2023-11-04,Western Cape,Bakkie,Female,19,23,1600,8332,3,15494,2793,0.18026332773977025,1
101405,TPO,2023-11-05,KZN,Bakkie,Male,55,18,3500,3266,0,12687,0,0.0,0
101406,TPFT,2023-11-06,Gauteng,Bakkie,Male,50,14,2000,5292,1,13923,150,0.010773540185304891,1
101407,TPO,2023-11-07,Gauteng,Bakkie,Female,20,15,2200,5496,2,19477,0,0.0,0
101408,COMP,2023-11-08,Gauteng,Bakkie,Male,53,8,2000,4901,0,14461,0,0.0,0
101409,COMP+,2023-11-09,Free State,SUV,Female,30,10,1600,7892,1,12513,0,0.0,0
101410,TPO,2023-11-10,Gauteng,Coupe,Male,52,24,1200,3728,3,18630,694,0.03725174449812131,1
101411,TPFT,2023-11-11,Western Cape,Bakkie,Female,32,12,3000,7135,3,12896,11684,0.9060173697270472,1
101412,TPO,2023-11-12,Western Cape,Bakkie,Male,62,21,1600,5171,2,12877,1208,0.09381067018715539,1
101413,COMP,2023-11-13,Western Cape,Hatchback,Female,39,9,1800,2449,3,10988,749,0.06816527120495086,1
101414,TPFT,2023-11-14,Eastern Cape,Sedan,Female,60,8,2500,5382,1,10419,170,0.016316345138688935,1
101415,TPO,2023-11-15,Eastern Cape,Sedan,Male,21,17,2500,2568,0,13087,918,0.07014594635898219,1
101416,TPFT,2023-11-16,Gauteng,SUV,Female,34,9,2200,2322,1,12916,691,0.053499535459894706,1
101417,COMP,2023-11-17,KZN,SUV,Female,22,13,2200,1860,2,19910,4324,0.21717729784028125,1
101418,COMP+,2023-11-18,Gauteng,Hatchback,Female,38,14,2000,1741,0,11291,12,0.0010627933752546275,1
101419,COMP,2023-11-19,Free State,SUV,Female,74,5,1600,2730,1,11480,1416,0.12334494773519164,1
101420,COMP,2023-11-20,KZN,SUV,Male,41,9,2500,7437,2,15500,0,0.0,0
101421,COMP,2023-11-21,Eastern Cape,SUV,Male,48,16,1200,5904,2,13671,0,0.0,0
101422,COMP,2023-11-22,Gauteng,Sedan,Male,57,19,1800,3933,0,12142,0,0.0,0
101423,COMP+,2023-11-23,KZN,Bakkie,Male,70,24,2000,4518,0,9531,2437,0.2556919525758053,1
101424,COMP+,2023-11-24,Western Cape,Hatchback,Male,73,23,1600,7055,3,14152,624,0.04409270774448841,1
101425,TPFT,2023-11-25,Eastern Cape,Sedan,Female,47,7,1200,5509,3,11598,3221,0.27772029660286257,1
101426,TPO,2023-11-26,Western Cape,SUV,Male,59,12,1600,5526,0,8912,0,0.0,0
101427,COMP+,2023-11-27,Free State,SUV,Male,24,2,1200,6909,3,17586,6454,0.36699647446832706,1
101428,COMP+,2023-11-28,Free State,Sedan,Male,66,18,3500,6349,0,11703,1161,0.09920533196616252,1
101429,TPO,2023-11-29,Free State,Sedan,Female,24,18,3000,4167,3,7726,591,0.07649495210975925,1
101430,COMP+,2023-11-30,Western Cape,Coupe,Female,44,16,1600,2918,1,6328,852,0.13463969658659924,1
101431,COMP,2023-12-01,Eastern Cape,SUV,Male,41,11,1600,8606,2,19253,11907,0.6184490728717602,1
101432,COMP,2023-12-02,Western Cape,Sedan,Female,36,2,3500,3218,0,7569,252,0.03329369797859691,1
101433,TPO,2023-12-03,Free State,Sedan,Male,58,14,3000,2340,0,6768,300,0.044326241134751775,1
101434,TPFT,2023-12-04,Western Cape,Bakkie,Female,73,4,2500,5639,0,9229,2997,0.32473724130458337,1
101435,TPFT,2023-12-05,Gauteng,Bakkie,Female,51,7,2000,2514,1,17875,1247,0.06976223776223776,1
101436,TPO,2023-12-06,Gauteng,Bakkie,Male,39,2,1600,2411,2,24752,0,0.0,0
101437,TPO,2023-12-07,Gauteng,Sedan,Female,69,21,1600,4036,3,11778,8221,0.6979962642214298,1
